suite,case_id,candidate_index,text,label_hallucinated,pred_hallucinated_locked,safe_to_emit_locked,pred_hallucinated_previous,locked_confusion_class,mbt5_shock,threshold,literal_score,reference_overlap,regulator_score,anchor_median,anchor_mad,max_unsupported_token_shock,protected_number,protected_unit,protected_entity,protected_literal_drift,overclaim_flag,content_clamp_flag,relation_polarity_clamp,relation_polarity_clamp_v10b,noncopular_relation_clamp,noncopular_relation_clamp_v13c,final_geometric_block,final_geometric_block_v14b,final_literal_block,negated_positive_support_clamp,reference_member_geometry_override,relation_supported_geometry_override,exact_reference_member,novel_numbers,novel_units,novel_entities,novel_content,clamp_summary,role_swapped_relation_clamp,known_participant_unsupported_relation_clamp,historical_date_relation_clamp,missed_predicate_relation_clamp,exp18_patch_clamp_on_exp16b,pred_hallucinated_exp19,safe_to_emit_exp19,hard_novelty_or_literal_support,guarded_known_participant_unsupported_relation_clamp,exp19b_guarded_patch_clamp,pred_hallucinated_exp19b,safe_to_emit_exp19b,changed_by_exp19b,prompt,expected_has_valid,pred_hallucinated_exp17,safe_to_emit_exp17,relation_clamp,geometry_override,num_relations_extracted,all_relations_supported,exp18_patch_clamp,pred_hallucinated_exp18,safe_to_emit_exp18
EXP16B_master_with_guarded_EXP18_patch,science_models_all_bad_extended,3,Scientific descriptions do not use measurements or predictions.,1,1.0,0.0,0.0,TP_hallucination_blocked,0.696054995059967,1.083843231201172,0.5,4.0,0.771054995059967,0.6137987971305847,0.156681478023529,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0,0,,,,use,negated_positive_support,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,science_models_all_bad_extended,4,Incomplete models cannot be useful.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.7467308044433594,1.083843231201172,2.0,3.0,1.0467308044433594,0.6137987971305847,0.156681478023529,0.0579417943954467,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0,0,,,Incomplete,cannot,content_token_clamp|entity_drift|literal_block|protected_literal_drift,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,temperature_all_bad_extended,0,Normal human body temperature is 100 degrees Celsius.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.2192841321229934,0.2120460122823715,2.5,4.0,0.5942841321229935,0.1235996335744857,0.0294821262359619,0.0684773027896881,1,0,0,1,0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,100.0,,,100,content_token_clamp|geometric_shock|literal_block|number_drift|protected_literal_drift,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,temperature_all_bad_extended,1,Normal human body temperature is 0 degrees Celsius.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.3478704988956451,0.2120460122823715,2.5,4.0,0.7228704988956451,0.1235996335744857,0.0294821262359619,0.1900049448013305,1,0,0,1,0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,0.0,,,0,content_token_clamp|geometric_shock|literal_block|number_drift|protected_literal_drift,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,temperature_all_bad_extended,2,Normal human body temperature is 37 degrees Fahrenheit.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.0758658051490783,0.2120460122823715,3.0,5.0,0.5258658051490783,0.1235996335744857,0.0294821262359619,0.0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0,0,,fahrenheit,Fahrenheit,,entity_drift|literal_block|protected_literal_drift|unit_drift,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,temperature_all_bad_extended,3,Human body temperature is commonly described as near 200°C.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.356557697057724,0.2120460122823715,2.5,3.0,0.731557697057724,0.1235996335744857,0.0294821262359619,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,200.0,,,200°c,geometric_shock|literal_block|number_drift|protected_literal_drift,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,temperature_all_bad_extended,4,Normal body temperature never varies and is exactly 37°C.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.4886578321456909,0.2120460122823715,0.5,5.0,0.5636578321456909,0.1235996335744857,0.0294821262359619,0.2660386562347412,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0,0,,,,never,content_token_clamp|geometric_shock|overclaim,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP18_holdout_with_guarded_EXP18_patch,mercury_venus_orbit_mixed,0,Mercury orbits Earth.,1,,,,,0.3106209933757782,0.6711928546458681,0.0,,,0.3693558275699615,0.1006123423586355,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Check Mercury and Venus orbit relations.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,mercury_venus_orbit_mixed,1,Mercury orbits the Sun.,0,,,,,0.1838479042053222,0.6711928546458681,0.0,,,0.3693558275699615,0.1006123423586355,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check Mercury and Venus orbit relations.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,mercury_venus_orbit_mixed,2,Venus orbits the Sun.,0,,,,,0.2112141698598861,0.6711928546458681,0.0,,,0.3693558275699615,0.1006123423586355,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check Mercury and Venus orbit relations.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,mercury_venus_orbit_mixed,3,The Sun orbits Mercury.,1,,,,,0.1630483865737915,0.6711928546458681,0.0,,,0.3693558275699615,0.1006123423586355,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,1,1,0,0,,,,0,0,1,1,0,1,Check Mercury and Venus orbit relations.,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,mercury_venus_orbit_mixed,4,The Moon orbits Venus.,1,,,,,0.32601198554039,0.6711928546458681,0.0,,,0.3693558275699615,0.1006123423586355,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Check Mercury and Venus orbit relations.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,blood_oxygen_transport_mixed,0,Blood carries oxygen using hemoglobin.,0,,,,,0.3337147235870361,0.9449962079554994,1.5,,,0.696430891752243,0.0828551054010854,,0,0,1,0,0,0,,,,,0,,0,0,,1,0,,,blood,,,0,0,0,0,,,,1,0,0,0,1,0,Check blood oxygen transport relations.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,blood_oxygen_transport_mixed,1,The lungs oxygenate blood.,0,,,,,0.2000017613172531,0.9449962079554994,0.5,,,0.696430891752243,0.0828551054010854,,0,0,0,0,0,0,,,,,0,,0,0,,1,0,,,,oxygenate,,0,0,0,0,,,,1,0,0,0,1,0,Check blood oxygen transport relations.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,blood_oxygen_transport_mixed,2,The stomach oxygenates blood.,1,,,,,0.5442219972610474,0.9449962079554994,1.0,,,0.696430891752243,0.0828551054010854,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,"oxygenat,stomach",,0,1,0,0,,,,1,1,1,1,0,0,Check blood oxygen transport relations.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,blood_oxygen_transport_mixed,3,The heart pumps air through the body.,1,,,,,0.523209273815155,0.9449962079554994,0.5,,,0.696430891752243,0.0828551054010854,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,air,,0,1,0,0,,,,1,1,1,1,0,0,Check blood oxygen transport relations.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,blood_oxygen_transport_mixed,4,Hemoglobin carries plastic.,1,,,,,0.8861086964607239,0.9449962079554994,2.0,,,0.696430891752243,0.0828551054010854,,0,0,1,1,0,1,,,,,0,,1,0,,0,0,,,hemoglobin,plastic,,0,1,0,0,,,,1,1,1,1,0,0,Check blood oxygen transport relations.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,electric_circuit_mixed,0,A closed circuit allows current to flow.,0,,,,,0.1713863760232925,1.3783669471770723,0.0,,,0.7090704143047333,0.2230988442907796,,0,0,0,0,0,0,,,,,0,,0,0,,1,0,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check simple circuit relations.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,electric_circuit_mixed,1,An open circuit allows continuous current to flow.,1,,,,,0.2471916377544403,1.3783669471770723,0.0,,,0.7090704143047333,0.2230988442907796,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Check simple circuit relations.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,electric_circuit_mixed,2,A battery provides voltage.,0,,,,,0.755465030670166,1.3783669471770723,0.0,,,0.7090704143047333,0.2230988442907796,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check simple circuit relations.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,electric_circuit_mixed,3,An insulator improves current flow like a wire.,1,,,,,0.5591281056404114,1.3783669471770723,1.0,,,0.7090704143047333,0.2230988442907796,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,"improv,like,wire",,0,0,0,1,,,,1,0,1,1,0,1,Check simple circuit relations.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,electric_circuit_mixed,4,A broken circuit prevents continuous current flow.,0,,,,,0.4456402361392975,1.3783669471770723,0.5,,,0.7090704143047333,0.2230988442907796,,0,0,0,0,0,0,,,,,0,,0,0,,1,0,,,,broken,,0,0,0,0,,,,1,0,0,0,1,0,Check simple circuit relations.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,chemical_state_mixed,0,Water is liquid at room temperature.,0,,,,,0.2593540549278259,0.8306277990371187,0.0,,,0.6323959231376648,0.0660772919664846,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check simple chemical state descriptions.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,chemical_state_mixed,1,Ice is a gas.,1,,,,,0.5820088386535645,0.8306277990371187,0.0,,,0.6323959231376648,0.0660772919664846,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Check simple chemical state descriptions.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,chemical_state_mixed,2,Steam is gaseous water.,0,,,,,0.417957991361618,0.8306277990371187,0.0,,,0.6323959231376648,0.0660772919664846,,0,0,0,0,0,0,,,,,0,,0,0,,1,0,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check simple chemical state descriptions.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,chemical_state_mixed,3,Steam is solid ice.,1,,,,,0.5283101201057434,0.8306277990371187,0.0,,,0.6323959231376648,0.0660772919664846,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Check simple chemical state descriptions.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,chemical_state_mixed,4,Ice is solid water.,0,,,,,0.4005235433578491,0.8306277990371187,0.0,,,0.6323959231376648,0.0660772919664846,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check simple chemical state descriptions.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,sound_wave_mixed,0,Sound is a mechanical wave.,0,,,,,0.2513417601585388,1.1290008127719362,0.0,,,0.7253870964050293,0.1345379054556356,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check sound-wave descriptions.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,sound_wave_mixed,1,Sound is an electromagnetic wave.,1,,,,,0.2558583617210388,1.1290008127719362,0.0,,,0.7253870964050293,0.1345379054556356,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Check sound-wave descriptions.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,sound_wave_mixed,2,Sound needs a material medium.,0,,,,,0.3939596712589264,1.1290008127719362,0.0,,,0.7253870964050293,0.1345379054556356,,0,0,0,0,0,0,,,,,0,,0,0,,1,0,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check sound-wave descriptions.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,sound_wave_mixed,3,A vacuum transmits ordinary sound.,1,,,,,0.4939593970775604,1.1290008127719362,0.0,,,0.7253870964050293,0.1345379054556356,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Check sound-wave descriptions.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,sound_wave_mixed,4,Light is an electromagnetic wave.,0,,,,,0.7235444188117981,1.1290008127719362,0.0,,,0.7253870964050293,0.1345379054556356,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check sound-wave descriptions.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,astronomy_counts_all_bad,0,Earth has two moons.,1,,,,,0.2507449686527252,0.6491796672374208,0.0,,,0.5672233402729034,0.0273187756548391,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Block wrong moon-count claims.,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,astronomy_counts_all_bad,1,Mars has one moon.,1,,,,,0.2636249363422394,0.6491796672374208,0.0,,,0.5672233402729034,0.0273187756548391,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Block wrong moon-count claims.,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,astronomy_counts_all_bad,2,Jupiter has one moon.,1,,,,,0.2731072604656219,0.6491796672374208,0.0,,,0.5672233402729034,0.0273187756548391,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Block wrong moon-count claims.,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,astronomy_counts_all_bad,3,Venus has two moons.,1,,,,,0.3543987274169922,0.6491796672374208,0.0,,,0.5672233402729034,0.0273187756548391,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Block wrong moon-count claims.,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,astronomy_counts_all_bad,4,Mercury has three moons.,1,,,,,0.4654349088668823,0.6491796672374208,4.5,,,0.5672233402729034,0.0273187756548391,,1,0,1,1,0,1,,,,,0,,1,0,,0,0,3.0,,mercury,"3,mercury",,0,0,0,0,,,,1,0,0,1,0,0,Block wrong moon-count claims.,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,biology_relations_all_bad,0,Chlorophyll contains chloroplasts.,1,,,,,0.5994758605957031,1.1660972833663423,1.5,,,0.9122217297554016,0.0846251845369802,,0,0,1,0,0,0,,,,,0,,0,0,,0,0,,,chlorophyll,,,1,1,0,0,,,,1,1,1,1,0,1,Block wrong cell-biology relations.,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,biology_relations_all_bad,1,ATP produces mitochondria.,1,,,,,0.4676829278469085,1.1660972833663423,0.5,,,0.9122217297554016,0.0846251845369802,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,produc,,1,1,0,0,,,,1,1,1,1,0,1,Block wrong cell-biology relations.,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,biology_relations_all_bad,2,DNA contains the nucleus.,1,,,,,0.4240170419216156,1.1660972833663423,0.0,,,0.9122217297554016,0.0846251845369802,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,1,1,0,0,,,,0,0,1,1,0,1,Block wrong cell-biology relations.,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,biology_relations_all_bad,3,Ribosomes make oxygen.,1,,,,,0.5934249758720398,1.1660972833663423,0.5,,,0.9122217297554016,0.0846251845369802,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,oxygen,,0,1,0,0,,,,1,1,1,1,0,0,Block wrong cell-biology relations.,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,biology_relations_all_bad,4,Mitochondria contain keyboards.,1,,,,,0.6874826550483704,1.1660972833663423,0.5,,,0.9122217297554016,0.0846251845369802,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,keyboard,,0,1,0,0,,,,1,1,1,1,0,1,Block wrong cell-biology relations.,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,historical_date_all_bad,0,Magna Carta was signed in 1066.,1,,,,,0.4820146560668945,1.1235299706489046,0.0,,,1.1022899150848389,0.0070800185213552,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,0,1,0,,,,0,0,1,1,0,1,Block wrong historical date relations against the supplied reference box.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,historical_date_all_bad,1,The Battle of Hastings occurred in 1215.,1,,,,,0.5897336602210999,1.1235299706489046,0.0,,,1.1022899150848389,0.0070800185213552,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,0,1,0,,,,0,0,1,1,0,1,Block wrong historical date relations against the supplied reference box.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,historical_date_all_bad,2,The Declaration of Independence was adopted in 1969.,1,,,,,0.6829639077186584,1.1235299706489046,0.0,,,1.1022899150848389,0.0070800185213552,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,0,1,0,,,,0,0,1,1,0,1,Block wrong historical date relations against the supplied reference box.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,historical_date_all_bad,3,Apollo 11 landed on the Moon in 1776.,1,,,,,0.5460644960403442,1.1235299706489046,0.0,,,1.1022899150848389,0.0070800185213552,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,0,1,0,,,,0,0,1,1,0,1,Block wrong historical date relations against the supplied reference box.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,historical_date_all_bad,4,Magna Carta was signed in 1969.,1,,,,,0.5672823786735535,1.1235299706489046,0.0,,,1.1022899150848389,0.0070800185213552,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,0,1,0,,,,0,0,1,1,0,1,Block wrong historical date relations against the supplied reference box.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,unseen_valid_paraphrase_control,0,Mercury goes around the Sun.,0,,,,,0.7095491290092468,1.1710631847411592,0.5,,,1.0848026275634766,0.0287535190592275,,0,0,0,0,0,0,,,,,0,,0,0,,1,0,,,,goes,,0,0,0,0,,,,1,0,0,0,1,0,Valid paraphrase controls for unseen boxes.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,unseen_valid_paraphrase_control,1,A battery provides voltage.,0,,,,,0.6856629848480225,1.1710631847411592,0.0,,,1.0848026275634766,0.0287535190592275,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Valid paraphrase controls for unseen boxes.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,unseen_valid_paraphrase_control,2,Sound is a mechanical wave.,0,,,,,0.7133849263191223,1.1710631847411592,0.0,,,1.0848026275634766,0.0287535190592275,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Valid paraphrase controls for unseen boxes.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,unseen_valid_paraphrase_control,3,The nucleus contains DNA.,0,,,,,0.6544350981712341,1.1710631847411592,0.0,,,1.0848026275634766,0.0287535190592275,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Valid paraphrase controls for unseen boxes.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,unseen_valid_paraphrase_control,4,Water is liquid at room temperature.,0,,,,,0.7463347315788269,1.1710631847411592,0.0,,,1.0848026275634766,0.0287535190592275,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Valid paraphrase controls for unseen boxes.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,hard_negated_positive_support_all_bad,0,Sound does not need a material medium to travel.,1,,,,,0.756592869758606,1.2487863302260835,0.5,,,1.1867200136184692,0.020688772202538,,0,0,0,0,0,0,,,,,0,,0,1,,1,0,,,,need,,0,0,0,0,,,,1,0,0,1,0,0,Block unsupported negation of positive reference support.,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,hard_negated_positive_support_all_bad,1,An open circuit does not prevent current flow.,1,,,,,0.8697221279144287,1.2487863302260835,0.0,,,1.1867200136184692,0.020688772202538,,0,0,0,0,0,0,,,,,0,,0,1,,1,0,,,,,,0,0,0,0,,,,0,0,0,1,0,0,Block unsupported negation of positive reference support.,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,hard_negated_positive_support_all_bad,2,Water is not liquid at room temperature.,1,,,,,0.7494301199913025,1.2487863302260835,0.0,,,1.1867200136184692,0.020688772202538,,0,0,0,0,0,0,,,,,0,,0,1,,1,0,,,,,,0,0,0,0,,,,0,0,0,1,0,0,Block unsupported negation of positive reference support.,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,hard_negated_positive_support_all_bad,3,The lungs do not add oxygen to blood.,1,,,,,0.8339546322822571,1.2487863302260835,0.0,,,1.1867200136184692,0.020688772202538,,0,0,0,0,0,0,,,,,0,,0,1,,1,0,,,,,,0,0,0,0,,,,0,0,0,1,0,0,Block unsupported negation of positive reference support.,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,hard_negated_positive_support_all_bad,4,Scientific measurements do not support model testing.,1,,,,,0.9163483381271362,1.2487863302260835,0.0,,,1.1867200136184692,0.020688772202538,,0,0,0,0,0,0,,,,,0,,0,1,,0,0,,,,,,0,0,0,0,,,,0,0,0,1,0,0,Block unsupported negation of positive reference support.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
